30.	2.0313772225548997e-7
29.8	2.0570643205835073e-7
29.6	2.0830904611840327e-7
29.4	2.1094232681461745e-7
29.2	2.1360745788492434e-7
29.	2.1630626634388946e-7
28.8	2.1903597738151118e-7
28.6	2.217990697446001e-7
28.4	2.2459457789358533e-7
28.2	2.2742220841120212e-7
28.	2.3028270034909316e-7
27.8	2.331754399271826e-7
27.6	2.3610200233731018e-7
27.4	2.3905571043020626e-7
27.2	2.4204562765042913e-7
27.	2.45064095499583e-7
26.8	2.4811333869176233e-7
26.6	2.5119509533114506e-7
26.4	2.5430589010358707e-7
26.2	2.574464631087907e-7
26.	2.6061597360990816e-7
25.8	2.6381422839216277e-7
25.6	2.6703907875685986e-7
25.4	2.702933134159741e-7
25.2	2.7357064300475814e-7
25.	2.768718889690433e-7
24.8	2.8019785020830125e-7
24.6	2.8354925383471387e-7
24.4	2.8687685239551965e-7
24.2	2.9030709116041824e-7
24.	2.9371399157727516e-7
23.8	2.971482115310183e-7
23.6	3.005769396049038e-7
23.4	3.040296842742818e-7
23.2	3.074882935834509e-7
23.	3.1095786143330965e-7
22.8	3.1443309975577056e-7
22.6	3.1790980439309565e-7
22.4	3.2138561967491753e-7
22.2	3.24859197857448e-7
22.	3.2832428177151857e-7
21.8	3.3177668682170965e-7
21.6	3.3521638870979924e-7
21.4	3.3863011099982185e-7
21.2	3.4195853016292577e-7
21.	3.454007970262556e-7
20.8	3.4873715052732457e-7
20.6	3.5202921298455934e-7
20.4	3.552791504847403e-7
20.2	3.584658486595426e-7
20.	3.6140190881023946e-7
19.8	3.64670467495239e-7
19.6	3.6766016235459484e-7
19.4	3.705766923161762e-7
19.2	3.733873247485965e-7
19.	3.761114379186125e-7
18.8	3.7869463646910717e-7
18.6	3.8115815089315e-7
18.4	3.834860206184257e-7
18.2	3.856480509258751e-7
18.	3.8764442247620944e-7
17.8	3.89453303114763e-7
17.6	3.9104538698426826e-7
17.4	3.923797732151996e-7
17.2	3.9351352163225366e-7
17.	3.943422864943841e-7
16.8	3.948450373070909e-7
16.6	3.9499415337708964e-7
16.4	3.9474917515888224e-7
16.2	3.940622370060342e-7
16.	3.9286524363988564e-7
15.8	3.911068464035514e-7
15.6	3.8869614810502243e-7
15.4	3.8554551137316336e-7
15.2	3.81516710976887e-7
15.	3.764928879183941e-7
14.8	3.702531535858624e-7
14.6	3.6277301354480956e-7
14.4	3.533618067887767e-7
14.2	3.4202093646909034e-7
14.	3.2823740333386697e-7
13.8	3.1143332796020494e-7
13.6	2.909318873669833e-7
13.4	2.6579006102260414e-7
13.2	2.3485582087350903e-7
13.	1.966109449694496e-7
12.8	1.4905143429947661e-7
12.6	8.96238551271951e-8
12.4	1.4895810759506285e-8
12.2	-7.972200586342668e-8
12.	-2.0002923975276235e-7
11.8	-3.5420827758425267e-7
11.6	-5.528729677520347e-7
11.4	-8.103992498844301e-7
11.2	-1.1461799534368917e-6
11.	-1.5865487121474499e-6
10.8	-2.1672292572412904e-6
10.6	-2.9370996812616652e-6
10.4	-3.963170835699773e-6
10.2	-5.337571774703926e-6
10.	-7.187713456840486e-6
30.	2.0313772225548997e-7
30.2	2.0060014210027318e-7
30.4	1.9809684591894972e-7
30.6	1.9562192589183445e-7
30.8	1.93180023769647e-7
31.	1.9076934763472757e-7
31.2	1.8838900351896816e-7
31.4	1.8604159577988873e-7
31.6	1.8372417524542733e-7
31.8	1.8143413236878913e-7
32.	1.7917638525512096e-7
32.2	1.7694730094735842e-7
32.4	1.747506472476074e-7
32.6	1.7258279776552398e-7
32.8	1.7044241231437522e-7
33.	1.6832756626546943e-7
33.2	1.6624647259276883e-7
33.4	1.641817840515469e-7
33.6	1.6216524546385032e-7
33.8	1.601636499229559e-7
34.	1.5819158826922932e-7
34.2	1.562463646994483e-7
34.4	1.5432708267081103e-7
34.6	1.52434664147481e-7
34.8	1.5056693607327675e-7
35.	1.4872438370638994e-7
35.2	1.4690889939183195e-7
35.4	1.451180070754147e-7
35.6	1.4334916513170776e-7
35.8	1.4160838220062983e-7
36.	1.3988939785531767e-7
36.2	1.3819525159869537e-7
36.4	1.3652241234596036e-7
36.6	1.348733926157148e-7
36.8	1.3324992737692686e-7
37.	1.316457943688296e-7
37.2	1.3006506347559233e-7
37.4	1.2850403799804354e-7
37.6	1.2696706702316035e-7
37.8	1.2545223260509913e-7
38.	1.2395670472755068e-7
38.2	1.224806499930005e-7
38.4	1.2102644448845196e-7
38.6	1.1959222285610635e-7
38.8	1.181760825635198e-7
39.	1.1678155197587949e-7
39.2	1.1540600990614445e-7
39.4	1.1404877935535589e-7
39.6	1.1271121758998624e-7
39.8	1.1139653884789796e-7
40.	1.100882459475716e-7
40.2	1.0880425335862252e-7
40.4	1.0754010093271213e-7
40.6	1.0629064252659712e-7
40.8	1.0505681526168075e-7
41.	1.0384289168403227e-7
41.2	1.0265108789942848e-7
41.4	1.0146450779011378e-7
41.6	1.0029738135963682e-7
41.8	9.914798344816561e-8
42.	9.801395993489642e-8
42.2	9.689520732000552e-8
