45.	5.236399555711582e-10
44.8	5.338201865569616e-10
44.6	5.441385541372089e-10
44.4	5.548043927389178e-10
44.2	5.656204168694617e-10
44.	5.766525421143388e-10
43.8	5.878907948671445e-10
43.6	5.993455428573591e-10
43.4	6.110512790600988e-10
43.2	6.229944750985358e-10
43.	6.351844945845685e-10
42.8	6.478919993942195e-10
42.6	6.602358076739129e-10
42.4	6.731665777837694e-10
42.2	6.863073743745919e-10
42.	6.996823493561378e-10
41.8	7.133280305879286e-10
41.6	7.230063144832027e-10
41.4	7.414286547861147e-10
41.2	7.558550663118644e-10
41.	7.705766016124269e-10
40.8	7.855328281321545e-10
40.6	8.015965152975368e-10
40.4	8.163407831334422e-10
40.2	8.32120453411629e-10
40.	8.617255879703323e-10
39.8	8.645481696612983e-10
39.6	8.841432639935597e-10
39.4	8.980557469434161e-10
39.2	9.152481750504138e-10
39.	9.326640271056077e-10
38.8	9.50388154533845e-10
38.6	9.68395530397862e-10
38.4	9.867116514877845e-10
38.2	1.0051617279268541e-9
38.	1.0215818124416538e-9
37.8	1.0429357202642516e-9
37.6	1.0624161980881384e-9
37.4	1.0816973237007766e-9
37.2	1.1015692891263565e-9
37.	1.1215397722249066e-9
36.8	1.1417600639452456e-9
36.6	1.1621030647129092e-9
36.4	1.1827091620786748e-9
36.2	1.2033909607502233e-9
36.	1.2242577553413504e-9
35.8	1.245726911795275e-9
35.6	1.2664818877654323e-9
35.4	1.287491273092128e-9
35.2	1.3087661669973029e-9
35.	1.3299367571582509e-9
34.8	1.3510924653091328e-9
34.6	1.3722138807769659e-9
34.4	1.3932492294274481e-9
34.2	1.4141069517514286e-9
34.	1.434760405211665e-9
33.8	1.4551064505375653e-9
33.6	1.4751689882490316e-9
33.4	1.4948215888855243e-9
33.2	1.5139896566964243e-9
33.	1.5444422070214175e-9
32.8	1.5505381915731487e-9
32.6	1.5676186477709265e-9
32.4	1.5840122454337884e-9
32.2	1.5993585223893978e-9
32.	1.6135811747575956e-9
31.8	1.6265158014993527e-9
31.6	1.6380358617924506e-9
31.4	1.6482346278973635e-9
31.2	1.6561288716500556e-9
31.	1.6622151335450396e-9
30.8	1.6661426888745738e-9
30.6	1.6675940966188094e-9
30.4	1.6663496892044713e-9
30.2	1.6619188248166966e-9
30.	1.6543344649567878e-9
29.8	1.6408897715180337e-9
29.6	1.6274298114379662e-9
29.4	1.6074457776300766e-9
29.2	1.582417559293504e-9
29.	1.5583946081851315e-9
28.8	1.5152881857080744e-9
28.6	1.4524224124187373e-9
28.4	1.42171318848224e-9
28.2	1.357675812750732e-9
28.	1.2968162898536456e-9
27.8	1.2183416176553139e-9
27.6	1.1305120507395345e-9
27.4	1.0309006987431717e-9
